"response_id","age","protocol","num_nondigital","num_offline","num_online"
725586,"2012-01-01","FGDC",0,0,0
725653,"","ISO",0,0,0
725664,"2015-01-01","ISO",0,0,9
725694,"","ISO",0,0,1
725702,"2012-01-01","ISO",0,0,1
725750,"","ISO",0,0,1
725841,"2011-01-01","FGDC",0,0,3
725945,"2007-01-01","FGDC",0,0,0
725987,"2014-01-01","FGDC",0,0,3
726052,"2015-01-01","ISO",0,0,2
726185,"2011-01-01","FGDC",0,1,12
726237,"","ISO",0,0,1
726299,"","ISO",0,0,1
726364,"","ISO",0,0,4
726374,"2006-01-01","FGDC",0,0,1
726543,"2012-01-01","FGDC",0,0,0
726554,"2010-01-01","FGDC",0,0,8
726766,"2015-01-01","FGDC",0,0,4
726831,"2006-01-01","FGDC",0,1,1
726878,"2014-01-01","FGDC",0,0,3
726941,"2015-01-01","FGDC",0,0,0
726970,"2014-01-01","ISO",0,0,1
727000,"","ISO",0,0,1
727002,"2008-01-01","FGDC",0,0,3
727019,"2011-01-01","FGDC",0,0,9
727044,"2015-01-01","FGDC",0,0,0
727095,"2008-01-01","FGDC",0,0,3
727256,"2005-01-01","FGDC",0,0,0
727271,"","ISO",0,0,1
727302,"2011-01-01","FGDC",0,0,3
727325,"2015-01-01","ISO",0,0,5
727360,"2003-01-01","FGDC",0,0,0
727366,"2015-01-01","ISO",0,0,2
727432,"2013-01-01","ISO",0,0,1
727448,"2005-01-01","FGDC",0,0,1
727469,"2015-01-01","ISO",0,0,2
727491,"2015-01-01","FGDC",0,0,1
727543,"2014-01-01","FGDC",0,1,0
727547,"2014-01-01","ISO",0,0,1
727562,"","ISO",0,0,1
727638,"2015-01-01","FGDC",0,0,0
727656,"","ISO",0,0,0
728045,"2010-01-01","FGDC",0,0,3
728059,"2015-01-01","FGDC",0,0,0
728073,"2002-01-01","FGDC",0,0,0
728194,"2010-01-01","FGDC",0,0,0
728218,"2015-01-01","FGDC",0,0,0
728299,"2015-01-01","FGDC",0,0,7
728313,"2008-01-01","FGDC",0,0,1
728320,"2011-01-01","FGDC",0,0,0
728414,"2003-01-01","FGDC",0,0,0
728442,"2011-01-01","FGDC",0,0,0
728525,"2012-01-01","ISO",0,0,1
728602,"2015-01-01","FGDC",0,0,1
728667,"","ISO",0,0,1
728708,"","ISO",0,0,1
728709,"","ISO",0,0,2
728729,"2014-01-01","FGDC",0,0,0
728837,"2015-01-01","FGDC",0,0,0
728858,"2010-01-01","FGDC",0,0,0
728920,"2015-01-01","ISO",0,0,1
728921,"1981-01-01","FGDC",0,0,3
728975,"2015-01-01","ISO",0,0,2
729100,"2015-01-01","FGDC",0,0,33
729101,"2010-01-01","FGDC",0,0,8
729108,"2000-01-01","FGDC",0,0,3
729312,"2014-01-01","FGDC",0,0,3
729392,"2007-01-01","FGDC",0,0,1
729393,"2013-01-01","ISO",0,0,1
729460,"2010-01-01","ISO",0,0,0
729636,"2014-01-01","FGDC",0,0,3
729657,"2011-01-01","FGDC",0,0,0
729714,"2011-01-01","FGDC",0,0,0
729791,"2013-01-01","ISO",0,0,1
729818,"2012-01-01","FGDC",0,0,0
729832,"2012-01-01","ISO",0,0,0
729906,"","ISO",0,0,1
729930,"2006-01-01","FGDC",0,1,1
729947,"2012-01-01","ISO",0,0,4
730010,"2008-01-01","FGDC",0,1,0
730155,"2007-01-01","FGDC",0,1,1
730181,"2014-01-01","ISO",0,0,1
730285,"2009-01-01","FGDC",0,1,0
730293,"","ISO",0,0,4
730614,"2013-01-01","FGDC",0,0,0
730638,"2007-01-01","ISO",0,0,0
730713,"2007-01-01","FGDC",0,1,1
731820,"2010-01-01","FGDC",0,0,0
730774,"2012-01-01","FGDC",0,0,0
730822,"2003-01-01","FGDC",0,0,0
730966,"2015-01-01","FGDC",0,0,0
731045,"2015-01-01","FGDC",0,0,1
731061,"2014-01-01","ISO",0,0,7
731117,"2001-01-01","FGDC",0,0,3
731248,"2008-01-01","FGDC",0,1,1
731253,"1998-01-01","FGDC",0,0,3
731294,"2015-01-01","ISO",0,0,2
731306,"2015-01-01","FGDC",0,0,0
731397,"2014-01-01","ISO",0,0,0
731571,"2010-01-01","FGDC",0,0,3
731575,"2008-01-01","ISO",0,0,1
731586,"2011-01-01","FGDC",0,0,3
731595,"2009-01-01","FGDC",0,0,0
731666,"","ISO",0,0,1
731691,"2010-01-01","FGDC",0,0,0
731718,"2002-01-01","ISO",0,0,0
731725,"2012-01-01","FGDC",0,0,0
731758,"2014-01-01","FGDC",0,0,1
731853,"2015-01-01","ISO",0,0,0
731867,"2010-01-01","FGDC",0,0,3
731901,"","ISO",0,0,1
731926,"2014-01-01","ISO",0,0,1
731957,"2012-01-01","ISO",0,0,0
732004,"2008-01-01","FGDC",0,1,0
732168,"2011-01-01","FGDC",0,0,3
732262,"2011-01-01","FGDC",0,0,0
732457,"2012-01-01","ISO",0,0,0
732483,"2004-01-01","FGDC",0,0,3
732509,"2010-01-01","FGDC",0,0,0
732527,"2015-01-01","FGDC",0,0,1
732666,"2011-01-01","FGDC",0,1,0
732685,"2015-01-01","FGDC",0,0,2
732966,"2015-01-01","FGDC",0,0,0
733012,"2009-01-01","FGDC",0,0,0
733050,"2015-01-01","FGDC",0,0,0
733062,"2007-01-01","FGDC",0,0,1
733089,"2015-01-01","ISO",0,0,2
733155,"2015-01-01","ISO",0,0,2
733174,"2005-01-01","FGDC",0,0,0
733200,"2004-01-01","FGDC",0,1,0
733330,"2013-01-01","FGDC",0,0,1
733360,"2012-01-01","ISO",0,0,1
733371,"2014-01-01","FGDC",0,1,2
733412,"2015-01-01","FGDC",0,0,4
733448,"2015-01-01","FGDC",0,0,33
733454,"2014-01-01","ISO",0,0,5
733682,"2013-01-01","ISO",0,0,1
733758,"2013-01-01","ISO",0,0,1
733768,"2012-01-01","FGDC",0,0,0
733797,"2007-01-01","ISO",0,0,0
733918,"2012-01-01","ISO",0,0,0
733978,"2007-01-01","FGDC",0,0,0
733992,"2005-01-01","ISO",0,0,1
733996,"2013-01-01","ISO",0,0,1
734006,"2014-01-01","ISO",0,0,2
734231,"2011-01-01","FGDC",0,0,3
734264,"2003-01-01","FGDC",0,0,0
734277,"2015-01-01","ISO",0,0,2
734288,"2007-01-01","FGDC",0,0,0
734553,"2014-01-01","ISO",0,0,0
734576,"2012-01-01","FGDC",0,0,0
734762,"2013-01-01","ISO",0,0,1
734811,"2015-01-01","FGDC",0,0,1
734839,"2015-01-01","FGDC",0,0,0
734909,"","ISO",0,0,1
735020,"1994-01-01","FGDC",0,0,3
735036,"2012-01-01","FGDC",0,0,0
735112,"2008-01-01","FGDC",0,0,0
735251,"2015-01-01","FGDC",0,0,33
735418,"","ISO",0,0,1
735425,"","ISO",0,0,1
735464,"2010-01-01","ISO",0,0,1
735536,"2014-01-01","ISO",0,0,0
735634,"2015-01-01","FGDC",0,0,0
735714,"2013-01-01","FGDC",0,0,0
735777,"2014-01-01","ISO",0,0,2
735779,"2010-01-01","FGDC",0,1,1
735812,"","ISO",0,0,0
735837,"2015-01-01","ISO",0,0,0
735916,"2003-01-01","FGDC",0,0,0
736043,"2008-01-01","ISO",0,0,1
736056,"2014-01-01","ISO",0,0,6
736268,"2015-01-01","ISO",0,0,2
736285,"2014-01-01","FGDC",0,0,1
736315,"2014-01-01","ISO",0,0,1
736350,"2010-01-01","FGDC",0,0,0
736355,"2008-01-01","FGDC",0,1,0
736364,"2004-01-01","FGDC",0,0,2
736468,"2030-01-01","FGDC",0,0,1
736473,"2014-01-01","FGDC",0,0,0
736584,"2008-01-01","FGDC",0,0,2
736604,"2015-01-01","ISO",0,0,7
736617,"2012-01-01","FGDC",0,0,0
736724,"2014-01-01","ISO",0,0,1
737006,"2014-01-01","ISO",0,0,0
737032,"2015-01-01","ISO",0,0,1
737127,"","ISO",0,0,1
737275,"2007-01-01","FGDC",0,0,3
737300,"2008-01-01","FGDC",0,0,0
737329,"2014-01-01","FGDC",0,0,0
737480,"2014-01-01","ISO",0,0,2
737485,"2010-01-01","FGDC",0,0,1
737549,"","ISO",0,0,2
737564,"","ISO",0,0,0
737615,"2010-01-01","FGDC",0,0,1
737730,"2009-01-01","FGDC",0,0,0
737886,"2008-01-01","FGDC",0,0,0
737887,"2014-01-01","FGDC",0,0,0
738035,"2009-01-01","ISO",0,0,0
738092,"2015-01-01","ISO",0,0,4
738131,"2009-01-01","FGDC",0,0,2
738223,"","ISO",0,0,1
738254,"2014-01-01","ISO",0,0,4
738309,"2013-01-01","ISO",0,0,1
738426,"2014-01-01","FGDC",0,0,0
738448,"2011-01-01","FGDC",0,0,0
738509,"","ISO",0,0,1
738567,"2014-01-01","ISO",0,0,1
738568,"","ISO",0,0,1
738651,"2013-01-01","ISO",0,0,1
738657,"2014-01-01","ISO",0,0,1
738696,"","ISO",0,0,2
738729,"2011-01-01","FGDC",0,1,0
738922,"","ISO",0,0,1
738976,"2011-01-01","FGDC",0,0,0
739030,"2010-01-01","FGDC",0,0,8
739175,"2009-01-01","FGDC",0,1,0
739228,"2006-01-01","FGDC",0,1,0
739253,"2014-01-01","ISO",0,0,2
739356,"","ISO",0,0,1
739366,"2012-01-01","FGDC",0,0,0
739439,"","ISO",0,0,5
739520,"2015-01-01","FGDC",0,0,37
739562,"2001-01-01","ISO",0,0,3
739632,"1990-01-01","FGDC",0,0,3
739659,"2010-01-01","ISO",0,0,1
739779,"2014-01-01","FGDC",0,1,2
739782,"2011-01-01","FGDC",0,1,0
739822,"2008-01-01","ISO",0,0,1
739975,"2012-01-01","ISO",0,0,0
740066,"2014-01-01","FGDC",0,0,1
740135,"","ISO",0,0,1
740268,"2013-01-01","FGDC",0,0,0
740347,"2015-01-01","ISO",0,0,5
740466,"","ISO",0,0,0
740477,"","ISO",0,0,2
740781,"2008-01-01","FGDC",0,1,1
740787,"2015-01-01","FGDC",0,0,1
740818,"2014-01-01","ISO",0,0,1
740920,"2011-01-01","FGDC",0,1,0
740962,"2011-01-01","FGDC",0,0,0
741100,"2014-01-01","ISO",0,0,11
741121,"2013-01-01","ISO",0,0,1
741122,"2010-01-01","ISO",0,0,1
741141,"2003-01-01","FGDC",0,0,0
741229,"1995-01-01","FGDC",0,0,3
741269,"2003-01-01","FGDC",0,0,0
741338,"2009-01-01","FGDC",0,0,1
741367,"2014-01-01","FGDC",0,0,2
741402,"2007-01-01","FGDC",0,0,3
741442,"2015-01-01","FGDC",0,0,0
741444,"2012-01-01","ISO",0,0,0
741456,"2013-01-01","FGDC",0,0,0
741517,"2011-01-01","FGDC",0,0,0
741518,"1998-01-01","ISO",0,0,0
741560,"2013-01-01","ISO",0,0,1
741605,"","ISO",0,0,1
741612,"","ISO",0,0,1
741672,"2007-01-01","FGDC",0,0,1
741684,"2005-01-01","FGDC",0,0,0
741715,"2014-01-01","FGDC",0,0,2
741845,"2015-01-01","FGDC",0,0,0
741917,"2014-01-01","FGDC",0,0,0
741957,"1997-01-01","FGDC",0,0,3
742003,"2004-01-01","FGDC",0,0,3
742008,"2005-01-01","FGDC",0,0,1
742062,"2013-01-01","FGDC",0,0,0
742110,"2015-01-01","FGDC",0,0,33
742133,"2002-01-01","FGDC",0,0,0
742197,"","ISO",0,0,1
742235,"2015-01-01","ISO",0,0,2
742274,"2007-01-01","FGDC",0,0,1
742279,"2005-01-01","FGDC",0,0,1
742321,"","ISO",0,0,2
742357,"2012-01-01","ISO",0,0,0
742427,"","ISO",0,0,2
742447,"2012-01-01","FGDC",0,1,0
742473,"2011-01-01","FGDC",0,0,0
742495,"","ISO",0,0,1
742513,"2015-01-01","FGDC",0,0,33
742587,"2015-01-01","ISO",0,0,6
742737,"2012-01-01","FGDC",0,0,0
742829,"2012-01-01","FGDC",0,0,0
742902,"2014-01-01","ISO",0,0,1
742953,"2004-01-01","FGDC",0,0,1
742967,"2015-01-01","FGDC",0,0,1
742991,"","ISO",0,0,0
743027,"2013-01-01","ISO",0,0,1
743047,"","ISO",0,0,1
743059,"2011-01-01","FGDC",0,0,2
743151,"2015-01-01","ISO",0,0,2
743175,"2015-01-01","FGDC",0,0,37
743391,"2011-01-01","FGDC",0,0,0
743466,"2015-01-01","FGDC",0,0,0
743476,"","ISO",0,0,1
743600,"2012-01-01","FGDC",0,0,0
743648,"2014-01-01","FGDC",0,0,3
743652,"2010-01-01","FGDC",0,0,0
743655,"2011-01-01","FGDC",0,0,2
743719,"2012-01-01","ISO",0,0,0
743746,"2015-01-01","FGDC",0,0,0
743784,"","ISO",0,0,1
743833,"2012-01-01","FGDC",0,0,0
743847,"2013-01-01","FGDC",0,0,1
743881,"2005-01-01","FGDC",0,1,1
743920,"2015-01-01","FGDC",0,0,0
743950,"2011-01-01","ISO",0,0,4
743951,"2012-01-01","ISO",0,0,1
743994,"2014-01-01","FGDC",0,0,2
744002,"2010-01-01","FGDC",0,2,2
744017,"2013-01-01","ISO",0,0,1
744049,"2015-01-01","FGDC",0,0,0
744115,"2015-01-01","FGDC",0,0,0
744119,"2014-01-01","ISO",0,0,2
744127,"2006-01-01","FGDC",0,0,1
744148,"2009-01-01","ISO",0,0,1
744202,"2006-01-01","ISO",0,0,1
744209,"2015-01-01","ISO",0,0,0
744248,"2013-01-01","ISO",0,0,1
744263,"2002-01-01","FGDC",0,0,0
744273,"2011-01-01","FGDC",0,0,0
744340,"2014-01-01","ISO",0,0,2
744388,"2006-01-01","FGDC",1,3,0
744412,"2010-01-01","FGDC",0,0,3
744457,"2014-01-01","ISO",0,0,1
744560,"2014-01-01","FGDC",0,0,2
744599,"2015-01-01","FGDC",0,0,0
744624,"2011-01-01","FGDC",0,0,6
744641,"","ISO",0,0,1
744663,"2009-01-01","FGDC",0,1,0
744778,"2015-01-01","FGDC",0,0,33
744780,"2015-01-01","FGDC",0,0,0
744849,"2004-01-01","FGDC",0,0,0
744877,"2008-01-01","FGDC",0,0,0
745001,"2011-01-01","FGDC",0,1,10
745171,"2015-01-01","FGDC",0,0,37
745188,"2015-01-01","ISO",0,0,2
745189,"2007-01-01","FGDC",0,0,3
745294,"2014-01-01","ISO",0,0,1
745310,"2011-01-01","FGDC",0,0,0
745432,"2012-01-01","FGDC",0,1,1
745475,"","ISO",0,0,1
745520,"2012-01-01","FGDC",0,0,2
745523,"2011-01-01","ISO",0,0,1
745609,"","ISO",0,0,1
745713,"2013-01-01","ISO",0,0,1
745771,"2014-01-01","ISO",0,0,1
745827,"2015-01-01","FGDC",0,0,0
745849,"2014-01-01","FGDC",0,0,4
745890,"2003-01-01","FGDC",0,0,0
745925,"2014-01-01","ISO",0,0,6
745932,"2014-01-01","ISO",0,0,0
746021,"","ISO",0,0,0
746073,"2012-01-01","ISO",0,0,0
746075,"2014-01-01","FGDC",0,0,2
746197,"2014-01-01","ISO",0,0,1
746213,"2014-01-01","FGDC",0,0,0
746217,"","ISO",0,0,1
746224,"2014-01-01","ISO",0,0,0
746391,"2005-01-01","FGDC",0,0,3
746435,"2011-01-01","FGDC",0,1,0
746610,"2008-01-01","FGDC",0,0,0
746626,"2014-01-01","ISO",0,0,3
746667,"2010-01-01","FGDC",0,0,0
746705,"2012-01-01","ISO",0,0,0
746747,"2014-01-01","FGDC",0,0,3
746779,"2014-01-01","ISO",0,0,1
746867,"2007-01-01","FGDC",0,0,2
746944,"","ISO",0,0,4
746981,"","ISO",0,0,1
746986,"2012-01-01","FGDC",0,0,1
747034,"2012-01-01","FGDC",0,0,0
747203,"2012-01-01","ISO",0,0,0
747306,"2015-01-01","ISO",0,0,2
747366,"1981-01-01","FGDC",0,0,3
747604,"2015-01-01","FGDC",0,0,0
747838,"2008-01-01","ISO",0,0,1
747926,"2003-01-01","FGDC",0,0,0
748044,"2014-01-01","ISO",0,0,3
748115,"2015-01-01","ISO",0,0,0
748145,"2012-01-01","ISO",0,0,1
748191,"2001-01-01","ISO",0,0,0
748269,"2008-01-01","ISO",0,0,1
748284,"","ISO",0,0,1
748368,"2006-01-01","FGDC",0,1,0
748407,"2014-01-01","FGDC",0,0,0
748447,"2014-01-01","ISO",0,0,6
748449,"2010-01-01","FGDC",0,0,0
748474,"2012-01-01","FGDC",0,0,2
748493,"2015-01-01","ISO",0,0,2
748678,"2015-01-01","FGDC",0,0,2
748685,"2014-01-01","ISO",0,0,2
748716,"2008-01-01","ISO",0,0,1
748772,"2015-01-01","ISO",0,0,2
748778,"2014-01-01","FGDC",0,0,1
748838,"","ISO",0,0,1
748873,"2010-01-01","ISO",0,0,0
748942,"2013-01-01","FGDC",0,0,3
748951,"2014-01-01","ISO",0,0,1
749104,"2014-01-01","ISO",0,0,1
749135,"2014-01-01","FGDC",0,0,0
749152,"","ISO",0,0,0
749317,"2014-01-01","ISO",0,0,1
749327,"2011-01-01","FGDC",0,0,1
749675,"2009-01-01","FGDC",0,0,0
749698,"2013-01-01","ISO",0,0,1
749834,"2011-01-01","FGDC",0,1,0
749860,"2014-01-01","ISO",0,0,5
749942,"1998-01-01","FGDC",0,0,0
749947,"","ISO",0,0,1
750072,"2008-01-01","FGDC",0,1,0
750127,"2015-01-01","FGDC",0,0,0
750175,"","ISO",0,0,0
750257,"2014-01-01","ISO",0,0,3
750305,"2010-01-01","FGDC",0,0,0
750325,"2011-01-01","FGDC",0,1,0
750694,"2012-01-01","FGDC",0,0,0
750791,"2006-01-01","ISO",0,0,1
750840,"2015-01-01","FGDC",0,0,0
750855,"2012-01-01","FGDC",0,0,0
750878,"2015-01-01","FGDC",0,0,0
750982,"2014-01-01","FGDC",0,0,9
751093,"","ISO",0,0,1
751101,"","ISO",0,0,2
751160,"2011-01-01","ISO",0,0,0
751198,"1983-01-01","FGDC",0,0,3
751243,"2009-01-01","FGDC",0,1,0
751373,"2009-01-01","FGDC",0,0,0
751402,"2011-01-01","FGDC",0,0,0
751404,"2015-01-01","FGDC",0,0,0
751453,"2015-01-01","ISO",0,0,2
751648,"2012-01-01","FGDC",0,0,0
751652,"2015-01-01","FGDC",0,0,0
751675,"2010-01-01","ISO",0,0,1
751751,"2014-01-01","ISO",0,0,5
751780,"2013-01-01","ISO",0,0,1
751808,"2015-01-01","ISO",0,0,2
751859,"2009-01-01","FGDC",0,0,3
751869,"2013-01-01","FGDC",0,0,0
751870,"2014-01-01","ISO",0,0,2
751904,"1998-01-01","FGDC",0,0,1
752073,"2012-01-01","FGDC",0,0,0
752118,"2011-01-01","FGDC",0,1,0
752155,"2015-01-01","ISO",0,0,2
752265,"2011-01-01","FGDC",0,0,3
752290,"2015-01-01","ISO",0,0,3
752359,"2011-01-01","FGDC",0,1,0
752375,"2013-01-01","ISO",0,0,1
752396,"2014-01-01","FGDC",0,0,0
752425,"","ISO",0,0,1
752436,"2007-01-01","FGDC",0,0,0
752454,"","ISO",0,0,1
752595,"","ISO",0,0,0
752671,"","ISO",0,0,0
752720,"2011-01-01","FGDC",0,1,0
752738,"2013-01-01","FGDC",0,0,1
752769,"2015-01-01","ISO",0,0,2
752916,"2014-01-01","FGDC",0,0,0
752961,"2011-01-01","FGDC",0,0,1
752997,"2015-01-01","FGDC",0,0,4
753011,"2010-01-01","FGDC",0,1,0
753068,"2011-01-01","FGDC",0,0,1
753263,"2015-01-01","FGDC",0,0,37
753302,"2015-01-01","FGDC",0,0,0
753341,"2014-01-01","ISO",0,0,10
753484,"2015-01-01","ISO",0,0,0
753489,"2010-01-01","ISO",0,0,1
753554,"2015-01-01","ISO",0,0,2
753590,"2010-01-01","FGDC",0,0,3
753596,"2004-01-01","FGDC",0,0,1
753603,"2012-01-01","ISO",0,0,1
753610,"2012-01-01","ISO",0,0,0
753695,"2015-01-01","ISO",0,0,2
753755,"2014-01-01","ISO",0,0,8
753772,"2014-01-01","ISO",0,0,6
753797,"2012-01-01","FGDC",0,0,0
753806,"","ISO",0,0,0
753910,"2011-01-01","ISO",0,0,1
754610,"2014-01-01","FGDC",0,0,0
753956,"2012-01-01","FGDC",0,0,1
753994,"2012-01-01","FGDC",0,0,1
754008,"","ISO",0,0,0
754045,"","ISO",0,0,1
754145,"2015-01-01","ISO",0,0,2
754233,"2005-01-01","FGDC",0,0,1
754413,"2012-01-01","FGDC",0,0,1
754503,"2014-01-01","ISO",0,0,7
754587,"2010-01-01","FGDC",0,0,0
754774,"2012-01-01","FGDC",0,0,0
754907,"2014-01-01","FGDC",0,0,3
754986,"2015-01-01","FGDC",0,0,0
754994,"2013-01-01","ISO",0,0,1
755074,"2015-01-01","ISO",0,0,2
755187,"2010-01-01","FGDC",0,1,0
755202,"2015-01-01","FGDC",0,0,1
755220,"2013-01-01","ISO",0,0,1
755296,"2015-01-01","ISO",0,0,2
755316,"2006-01-01","FGDC",0,0,3
755402,"2012-01-01","ISO",0,0,0
755470,"2012-01-01","FGDC",0,0,0
755550,"2004-01-01","FGDC",0,0,3
755557,"2005-01-01","ISO",0,0,1
755560,"2010-01-01","FGDC",0,1,0
755639,"2008-01-01","FGDC",0,0,1
755664,"2011-01-01","FGDC",0,0,0
758778,"","ISO",0,0,82
755805,"2011-01-01","FGDC",0,0,3
755815,"2015-01-01","FGDC",0,0,0
755857,"2015-01-01","FGDC",0,0,37
755866,"2008-01-01","ISO",0,0,0
755867,"2009-01-01","FGDC",0,1,1
755870,"2014-01-01","ISO",0,0,1
755893,"2008-01-01","ISO",0,0,0
756004,"2015-01-01","ISO",0,0,26
756013,"2008-01-01","ISO",0,0,0
756032,"","ISO",0,0,4
756085,"2015-01-01","FGDC",0,0,0
756088,"1983-01-01","FGDC",0,0,3
756146,"2011-01-01","FGDC",0,0,0
756147,"2009-01-01","FGDC",0,0,3
756167,"2013-01-01","FGDC",0,0,0
756219,"2011-01-01","ISO",0,0,1
756220,"2003-01-01","FGDC",0,0,0
756251,"2012-01-01","ISO",0,0,0
756366,"2013-01-01","ISO",0,0,1
756397,"","ISO",0,0,2
756475,"","ISO",0,0,1
756482,"2014-01-01","ISO",0,0,6
756485,"","ISO",0,0,2
756495,"2010-01-01","FGDC",0,0,1
756498,"2014-01-01","ISO",0,0,7
756507,"2013-01-01","ISO",0,0,1
756588,"2004-01-01","FGDC",0,0,0
756770,"1996-01-01","FGDC",0,0,3
756824,"","ISO",0,0,1
756839,"","ISO",0,0,0
756881,"2008-01-01","ISO",0,0,2
756917,"2013-01-01","ISO",0,0,1
756923,"2015-01-01","ISO",0,0,3
756954,"2011-01-01","FGDC",0,1,0
756969,"2010-01-01","FGDC",0,0,0
757069,"2003-01-01","FGDC",0,0,0
757080,"2014-01-01","FGDC",0,0,1
757098,"2014-01-01","ISO",0,0,0
757279,"2014-01-01","ISO",0,0,3
757322,"2015-01-01","ISO",0,0,2
757470,"2008-01-01","ISO",0,0,1
757493,"2008-01-01","FGDC",0,0,3
757495,"2013-01-01","ISO",0,0,2
757542,"2013-01-01","ISO",0,0,1
757607,"2014-01-01","ISO",0,0,3
757738,"2015-01-01","FGDC",0,0,0
757849,"2015-01-01","FGDC",0,1,0
757899,"2009-01-01","ISO",0,0,0
757905,"2014-01-01","ISO",0,0,7
757910,"2008-01-01","FGDC",0,1,0
757913,"2011-01-01","ISO",0,0,0
757940,"2009-01-01","FGDC",0,0,0
757941,"","ISO",0,0,1
758022,"","ISO",0,0,1
758125,"","ISO",0,0,1
758190,"2014-01-01","FGDC",0,0,2
758299,"2008-01-01","FGDC",0,0,3
758316,"9999-01-01","ISO",0,0,0
758403,"2015-01-01","ISO",0,0,1
758469,"","ISO",0,0,1
758610,"2011-01-01","FGDC",0,1,0
758614,"2014-01-01","ISO",0,0,3
758623,"2013-01-01","ISO",0,0,1
758707,"2004-01-01","FGDC",0,0,4
758713,"2011-01-01","FGDC",0,0,1
758730,"2013-01-01","FGDC",0,0,0
758784,"2006-01-01","FGDC",1,3,0
758807,"2012-01-01","FGDC",0,0,0
758978,"","ISO",0,0,1
758979,"2010-01-01","FGDC",0,0,3
759021,"2007-01-01","FGDC",0,1,1
759058,"2010-01-01","FGDC",0,0,0
759063,"2015-01-01","FGDC",0,0,0
759190,"2015-01-01","FGDC",0,0,0
759214,"2015-01-01","FGDC",0,0,3
759259,"2015-01-01","FGDC",0,0,1
759267,"2006-01-01","ISO",0,0,3
759369,"2003-01-01","FGDC",0,0,3
759375,"2015-01-01","FGDC",0,0,0
759457,"2012-01-01","FGDC",0,0,0
759584,"2012-01-01","FGDC",0,0,0
759589,"2015-01-01","FGDC",0,0,1
759608,"2014-01-01","FGDC",0,0,1
759674,"2004-01-01","FGDC",0,0,0
759756,"","ISO",0,0,1
759783,"2008-01-01","FGDC",0,1,0
759858,"2009-01-01","ISO",0,0,0
759892,"2004-01-01","FGDC",0,0,1
759934,"2012-01-01","FGDC",0,0,0
760102,"2012-01-01","FGDC",0,0,0
760139,"2014-01-01","ISO",0,0,2
760203,"2014-01-01","ISO",0,0,1
760316,"2015-01-01","FGDC",0,0,1
760406,"2005-01-01","FGDC",0,0,1
760465,"2013-01-01","FGDC",0,0,0
760577,"2008-01-01","FGDC",0,1,0
760608,"2014-01-01","FGDC",0,1,0
760633,"2015-01-01","FGDC",0,0,37
760635,"2015-01-01","FGDC",0,0,33
760648,"2014-01-01","ISO",0,0,4
760651,"2015-01-01","FGDC",0,0,37
760831,"2013-01-01","FGDC",0,0,1
760842,"2015-01-01","ISO",0,0,25
760854,"2011-01-01","FGDC",0,1,0
760866,"","ISO",0,0,1
760958,"2008-01-01","FGDC",0,1,0
760995,"","ISO",0,0,1
761012,"","ISO",0,0,1
761050,"","ISO",0,0,1
761114,"2015-01-01","ISO",0,0,0
761528,"2013-01-01","ISO",0,0,1
761538,"2009-01-01","FGDC",0,1,0
761542,"2012-01-01","FGDC",0,0,3
761572,"2008-01-01","FGDC",0,1,0
761730,"2010-01-01","ISO",0,0,2
761839,"2007-01-01","ISO",0,0,0
761948,"2015-01-01","FGDC",0,0,0
761976,"1999-01-01","FGDC",0,0,3
761992,"2014-01-01","ISO",0,0,9
762032,"","ISO",0,0,2
762107,"2012-01-01","FGDC",0,0,3
762109,"2004-01-01","FGDC",0,0,3
762230,"2012-01-01","FGDC",0,0,0
762241,"2014-01-01","ISO",0,0,9
762245,"2015-01-01","FGDC",0,0,0
762334,"2015-01-01","ISO",0,0,2
762355,"2012-01-01","FGDC",0,0,0
762366,"2013-01-01","FGDC",0,0,0
762382,"2004-01-01","FGDC",0,0,0
762388,"2015-01-01","ISO",0,0,8
762441,"2008-01-01","FGDC",0,1,0
762455,"2015-01-01","ISO",0,0,2
762461,"2004-01-01","FGDC",0,0,3
762511,"2008-01-01","FGDC",0,1,0
762549,"","ISO",0,0,1
762716,"2015-01-01","FGDC",0,0,0
762756,"2009-01-01","FGDC",0,0,0
762776,"","ISO",0,0,1
762872,"","ISO",0,0,0
762960,"2015-01-01","FGDC",0,0,0
763054,"2012-01-01","ISO",0,0,0
763087,"","ISO",0,0,1
763106,"2013-01-01","FGDC",0,0,1
763141,"2015-01-01","ISO",0,0,2
763217,"2015-01-01","FGDC",0,0,0
763235,"2011-01-01","FGDC",0,0,1
763252,"","ISO",0,0,2
763326,"2007-01-01","ISO",0,0,1
763396,"2015-01-01","FGDC",0,0,0
763416,"2012-01-01","FGDC",0,0,3
763491,"2014-01-01","ISO",0,0,11
763500,"2012-01-01","FGDC",0,0,0
763511,"2014-01-01","ISO",0,0,4
763561,"2005-01-01","FGDC",0,0,0
763671,"2005-01-01","FGDC",0,0,1
763694,"2015-01-01","FGDC",0,0,37
763732,"2015-01-01","FGDC",0,0,0
763746,"2012-01-01","FGDC",0,0,0
763754,"2012-01-01","ISO",0,0,0
763775,"2014-01-01","ISO",0,0,1
763780,"2015-01-01","ISO",0,0,2
763794,"2013-01-01","FGDC",0,0,0
763816,"2011-01-01","FGDC",0,0,0
763876,"","ISO",0,0,1
763906,"2015-01-01","ISO",0,0,0
763961,"2007-01-01","FGDC",0,0,0
