"id","age","protocol","num_lineage_tokens","num_lineage_elements"
444836,"","""ISO""",7,1
378149,"2013-06-01","""ISO""",12,1
209679,"2015-09-01","""ISO""",62,1
474000,"2014-05-01","""ISO""",125,1
508255,"2015-04-01","""ISO""",138,1
264187,"2015-01-01","""ISO""",59,1
452997,"2015-06-01","""ISO""",44,1
310338,"","""ISO""",35,1
395219,"2015-07-01","""ISO""",116,1
479195,"2014-09-01","""ISO""",58,1
779450,"","""ISO""",29,1
203970,"2015-05-01","""ISO""",18,1
604101,"2014-03-01","""ISO""",121,1
319377,"2013-11-01","""ISO""",41,1
502296,"","""ISO""",335,1
201302,"","""ISO""",1,1
212010,"2014-11-01","""ISO""",2,1
684676,"2014-06-01","""ISO""",41,1
717530,"2015-08-01","""ISO""",41,1
405592,"2015-03-01","""ISO""",24,1
735273,"","""ISO""",424,1
139366,"2014-03-01","""ISO""",121,1
412809,"","""ISO""",29,1
809877,"2015-04-01","""ISO""",18,1
245943,"2015-08-01","""ISO""",4,1
330428,"2014-06-01","""ISO""",41,1
187242,"","""ISO""",34,1
365093,"2014-09-01","""ISO""",39,1
620832,"2015-07-01","""ISO""",5,1
780059,"2014-03-01","""ISO""",121,1
636675,"2014-12-01","""ISO""",2,1
161025,"","""ISO""",66,1
577640,"","""ISO""",35,1
654733,"","""ISO""",3,1
692468,"","""ISO""",1,1
319774,"2014-03-01","""ISO""",121,1
439255,"","""ISO""",1,1
566959,"2014-03-01","""ISO""",121,1
565057,"2014-09-01","""ISO""",35,1
591994,"2015-04-01","""ISO""",18,1
745647,"2015-06-01","""ISO""",18,1
146880,"2015-08-01","""ISO""",18,1
176208,"2015-08-01","""ISO""",13,1
558051,"2015-01-01","""ISO""",145,1
578616,"2014-03-01","""ISO""",121,1
768960,"","""ISO""",1,1
776708,"2015-08-01","""ISO""",172,1
293457,"2014-05-01","""ISO""",15,1
222150,"","""ISO""",1,1
432810,"","""ISO""",32,1
572106,"2014-03-01","""ISO""",121,1
468041,"2015-04-01","""ISO""",18,1
653270,"2015-05-01","""ISO""",18,1
699465,"","""ISO""",412,1
787179,"2014-08-01","""ISO""",121,1
401336,"2015-06-01","""ISO""",44,1
664743,"2014-06-01","""ISO""",84,1
441499,"2014-11-01","""ISO""",27,1
460902,"2010-01-01","""ISO""",6,1
612098,"2014-11-01","""ISO""",678,1
247677,"2014-09-01","""ISO""",551,1
754359,"","""ISO""",63,1
309733,"2014-09-01","""ISO""",50,1
327151,"2014-12-01","""ISO""",2,1
380061,"2015-05-01","""ISO""",18,1
277034,"2014-10-01","""ISO""",11,1
344076,"2014-06-01","""ISO""",41,1
409039,"2015-04-01","""ISO""",18,1
477762,"","""ISO""",11,1
630640,"2014-07-01","""ISO""",58,1
449369,"2014-06-01","""ISO""",41,1
274074,"2014-10-01","""ISO""",39,1
490813,"2013-06-01","""ISO""",41,1
649495,"","""ISO""",29,1
765768,"2013-06-01","""ISO""",41,1
639084,"2014-08-01","""ISO""",121,1
241535,"2014-06-01","""ISO""",41,1
281898,"2015-09-01","""ISO""",41,1
600394,"2015-02-01","""ISO""",7,1
385903,"2014-06-01","""ISO""",41,1
619130,"2014-06-01","""ISO""",41,1
618620,"2015-08-01","""ISO""",3,1
653963,"2013-11-01","""ISO""",41,1
569266,"2014-05-01","""ISO""",131,1
157024,"","""ISO""",10,1
435563,"","""ISO""",29,1
443562,"2015-05-01","""ISO""",18,1
173726,"","""ISO""",416,1
235996,"2015-07-01","""ISO""",116,1
532343,"","""ISO""",134,1
487606,"","""ISO""",1,1
380776,"2015-05-01","""ISO""",10,1
693057,"","""ISO""",29,1
695575,"2013-11-01","""ISO""",41,1
421299,"2014-09-01","""ISO""",71,1
542604,"2015-08-01","""ISO""",7,1
270055,"2014-09-01","""ISO""",39,1
380633,"2015-08-01","""ISO""",16,1
445392,"","""ISO""",194,1
576487,"","""ISO""",83,1
665345,"2015-05-01","""ISO""",18,1
762990,"2015-05-01","""ISO""",18,1
633054,"","""ISO""",1,1
563898,"2014-04-01","""ISO""",18,1
481867,"2014-09-01","""ISO""",74,1
502709,"","""ISO""",131,1
212674,"","""ISO""",427,1
592453,"2014-12-01","""ISO""",36,1
183504,"2013-11-01","""ISO""",12,1
731995,"2015-04-01","""ISO""",18,1
182229,"2015-07-01","""ISO""",11,1
792778,"2015-07-01","""ISO""",16,1
557885,"","""ISO""",70,1
515449,"","""ISO""",35,1
481886,"2014-05-01","""ISO""",23,1
592341,"2014-03-01","""ISO""",121,1
653030,"2015-08-01","""ISO""",30,1
614046,"2014-09-01","""ISO""",65,1
251803,"","""ISO""",125,1
260256,"2014-05-01","""ISO""",127,1
375103,"2013-06-01","""ISO""",41,1
276948,"2013-06-01","""ISO""",41,1
206641,"","""ISO""",417,1
294306,"2013-11-01","""ISO""",41,1
152596,"","""ISO""",35,1
317702,"","""ISO""",16,1
137688,"2015-08-01","""ISO""",18,1
194843,"","""ISO""",1,1
152862,"2014-03-01","""ISO""",121,1
594968,"2015-05-01","""ISO""",18,1
220425,"","""ISO""",181,1
410121,"2015-08-01","""ISO""",5,1
745289,"","""ISO""",33,1
598226,"","""ISO""",17,1
423590,"2014-12-01","""ISO""",287,1
641264,"2015-08-01","""ISO""",5,1
246632,"","""ISO""",48,1
597595,"","""ISO""",419,1
611548,"2013-01-01","""ISO""",28,1
688346,"2015-06-01","""ISO""",68,1
768882,"2015-05-01","""ISO""",121,1
400877,"","""ISO""",20,1
314711,"","""ISO""",7,1
148991,"","""ISO""",1,1
258822,"","""ISO""",29,1
148113,"2014-06-01","""ISO""",76,1
499743,"","""ISO""",420,1
186649,"2014-09-01","""ISO""",27,1
580925,"","""ISO""",29,1
760327,"2015-02-01","""ISO""",17,1
718680,"2014-03-01","""ISO""",121,1
734069,"2014-06-01","""ISO""",41,1
200250,"2013-11-01","""ISO""",41,1
744907,"2014-10-01","""ISO""",10,1
577733,"2014-06-01","""ISO""",41,1
770082,"2014-06-01","""ISO""",41,1
580087,"2013-11-01","""ISO""",12,1
616636,"2014-09-01","""ISO""",39,1
630323,"2013-06-01","""ISO""",41,1
368658,"2015-05-01","""ISO""",18,1
195149,"","""ISO""",36,1
264522,"2015-09-01","""ISO""",7,1
777986,"2015-05-01","""ISO""",18,1
327302,"","""ISO""",422,1
665884,"","""ISO""",201,1
345948,"2015-04-01","""ISO""",18,1
226775,"2013-06-01","""ISO""",41,1
444852,"2015-09-01","""ISO""",3,1
780534,"2015-04-01","""ISO""",41,1
497714,"2015-09-01","""ISO""",26,1
540539,"2013-11-01","""ISO""",12,1
762128,"2014-03-01","""ISO""",121,1
697407,"2014-10-01","""ISO""",4,1
358522,"","""ISO""",4,1
388704,"2013-06-01","""ISO""",41,1
628280,"","""ISO""",64,1
486185,"2014-03-01","""ISO""",121,1
228457,"2015-05-01","""ISO""",15,1
713478,"2015-08-01","""ISO""",5,1
550814,"","""ISO""",1,1
491184,"2014-05-01","""ISO""",131,1
666176,"2014-06-01","""ISO""",123,1
309692,"2014-08-01","""ISO""",121,1
458912,"2014-09-01","""ISO""",27,1
685660,"","""ISO""",19,1
648562,"2015-08-01","""ISO""",36,1
280463,"","""ISO""",3,1
727357,"2014-09-01","""ISO""",364,1
725440,"2015-03-01","""ISO""",41,1
297601,"","""ISO""",1,1
169684,"2014-06-01","""ISO""",41,1
333150,"2015-08-01","""ISO""",13,1
357264,"2014-05-01","""ISO""",142,1
579689,"2015-08-01","""ISO""",41,1
630779,"2014-06-01","""ISO""",41,1
689291,"2014-09-01","""ISO""",63,1
440822,"2014-03-01","""ISO""",121,1
137919,"2015-08-01","""ISO""",36,1
167906,"2015-06-01","""ISO""",65,1
792920,"2014-09-01","""ISO""",39,1
227164,"2014-07-01","""ISO""",114,1
547997,"","""ISO""",29,1
696464,"2014-07-01","""ISO""",31,1
557201,"","""ISO""",1,1
148819,"","""ISO""",1,1
765105,"","""ISO""",1,1
584184,"2015-08-01","""ISO""",36,1
627058,"2013-06-01","""ISO""",41,1
693386,"","""ISO""",29,1
690205,"2014-09-01","""ISO""",28,1
392602,"2014-06-01","""ISO""",41,1
750122,"","""ISO""",10,1
449734,"","""ISO""",414,1
405335,"2015-05-01","""ISO""",18,1
781449,"","""ISO""",148,1
308825,"2015-07-01","""ISO""",3,1
234075,"2014-06-01","""ISO""",41,1
685566,"","""ISO""",1,1
416031,"","""ISO""",119,1
802283,"","""ISO""",33,1
403846,"2015-08-01","""ISO""",6,1
615027,"2013-11-01","""ISO""",41,1
807673,"","""ISO""",194,1
319837,"","""ISO""",1,1
653072,"2015-08-01","""ISO""",6,1
537075,"2014-03-01","""ISO""",121,1
254738,"2015-04-01","""ISO""",18,1
238793,"2015-04-01","""ISO""",18,1
805813,"2014-05-01","""ISO""",127,1
784293,"","""ISO""",29,1
422089,"2013-11-01","""ISO""",12,1
345903,"2015-08-01","""ISO""",6,1
740413,"2015-07-01","""ISO""",3,1
145918,"2015-08-01","""ISO""",172,1
170844,"2015-09-01","""ISO""",4,1
187691,"2015-08-01","""ISO""",41,1
491984,"2015-08-01","""ISO""",36,1
584660,"2014-08-01","""ISO""",121,1
668607,"","""ISO""",4,1
503672,"2014-07-01","""ISO""",69,1
483536,"","""ISO""",33,1
523956,"","""ISO""",10,1
414781,"","""ISO""",32,1
440541,"2014-05-01","""ISO""",25,1
395833,"2015-04-01","""ISO""",18,1
554764,"","""ISO""",7,1
163292,"2013-11-01","""ISO""",41,1
617019,"2014-08-01","""ISO""",121,1
339160,"2013-11-01","""ISO""",41,1
196322,"2015-09-01","""ISO""",13,1
720419,"2014-11-01","""ISO""",120,1
672175,"2015-09-01","""ISO""",26,1
629603,"2015-05-01","""ISO""",121,1
196827,"2013-06-01","""ISO""",41,1
145169,"","""ISO""",1,1
699925,"2015-02-01","""ISO""",7,1
378012,"2014-08-01","""ISO""",121,1
193385,"","""ISO""",64,1
737101,"","""ISO""",29,1
404449,"2014-10-01","""ISO""",11,1
160753,"2014-03-01","""ISO""",121,1
680526,"2004-03-01","""ISO""",100,1
235711,"2015-08-01","""ISO""",6,1
239401,"","""ISO""",7,1
529623,"2015-07-01","""ISO""",5,1
563145,"2015-01-01","""ISO""",44,1
538742,"","""ISO""",1,1
485269,"2014-07-01","""ISO""",78,1
791370,"2014-05-01","""ISO""",14,1
341344,"2014-11-01","""ISO""",27,1
296177,"2015-09-01","""ISO""",4,1
485261,"","""ISO""",1,1
357189,"","""ISO""",77,1
696297,"2014-12-01","""ISO""",2,1
721140,"","""ISO""",63,1
217378,"","""ISO""",32,1
583156,"2013-11-01","""ISO""",41,1
206192,"","""ISO""",63,1
533450,"2015-05-01","""ISO""",18,1
632085,"2014-05-01","""ISO""",142,1
644230,"2015-04-01","""ISO""",18,1
802767,"","""ISO""",98,1
581900,"","""ISO""",459,1
239783,"","""ISO""",1,1
393580,"2014-08-01","""ISO""",15,1
374960,"2015-08-01","""ISO""",13,1
609055,"2015-05-01","""ISO""",18,1
459577,"2014-05-01","""ISO""",23,1
574168,"","""ISO""",29,1
138206,"2015-08-01","""ISO""",6,1
157366,"2014-09-01","""ISO""",28,1
346412,"2015-08-01","""ISO""",6,1
584251,"2014-09-01","""ISO""",81,1
306010,"","""ISO""",1,1
553142,"2014-09-01","""ISO""",81,1
431925,"2014-06-01","""ISO""",41,1
174380,"","""ISO""",185,1
811125,"","""ISO""",64,1
665239,"2014-06-01","""ISO""",12,1
655022,"2014-09-01","""ISO""",71,1
156597,"","""ISO""",35,1
265510,"2014-06-01","""ISO""",41,1
404990,"2013-06-01","""ISO""",41,1
345479,"2014-05-01","""ISO""",25,1
767824,"","""ISO""",68,1
184408,"","""ISO""",1,1
688581,"2014-08-01","""ISO""",121,1
425437,"2014-09-01","""ISO""",58,1
505878,"","""ISO""",1,1
740150,"2015-02-01","""ISO""",121,1
607815,"2015-06-01","""ISO""",56,1
528113,"2015-04-01","""ISO""",18,1
232410,"","""ISO""",1,1
312776,"2015-08-01","""ISO""",172,1
523696,"2015-04-01","""ISO""",18,1
428299,"","""ISO""",12,1
793185,"2015-09-01","""ISO""",42,1
616194,"2015-08-01","""ISO""",7,1
338075,"2014-09-01","""ISO""",50,1
576919,"2012-04-01","""ISO""",27,1
714305,"2014-06-01","""ISO""",41,1
584092,"","""ISO""",19,1
432616,"","""ISO""",33,1
698647,"2015-09-01","""ISO""",11,1
576281,"2014-06-01","""ISO""",12,1
290893,"","""ISO""",1,1
289223,"","""ISO""",45,1
355496,"2014-03-01","""ISO""",121,1
651619,"2014-06-01","""ISO""",43,1
638606,"2015-08-01","""ISO""",172,1
349837,"2013-06-01","""ISO""",12,1
578787,"2013-06-01","""ISO""",41,1
196124,"2014-11-01","""ISO""",39,1
767412,"2015-04-01","""ISO""",41,1
209015,"","""ISO""",32,1
583401,"","""ISO""",438,1
310716,"2014-06-01","""ISO""",41,1
292561,"2015-08-01","""ISO""",6,1
161947,"2013-11-01","""ISO""",12,1
408963,"","""ISO""",9,1
427381,"2015-06-01","""ISO""",3,1
796560,"","""ISO""",367,1
784296,"","""ISO""",1,1
399030,"","""ISO""",18,1
515387,"2014-03-01","""ISO""",121,1
572613,"2015-05-01","""ISO""",121,1
802758,"2015-08-01","""ISO""",6,1
273708,"2014-10-01","""ISO""",11,1
720369,"2015-08-01","""ISO""",6,1
753687,"2013-06-01","""ISO""",12,1
511637,"","""ISO""",1,1
679457,"","""ISO""",11,1
473066,"","""ISO""",1,1
314412,"2013-11-01","""ISO""",41,1
708057,"","""ISO""",122,1
549601,"2014-08-01","""ISO""",121,1
231357,"","""ISO""",28,1
614207,"2015-08-01","""ISO""",7,1
500152,"2014-06-01","""ISO""",43,1
700542,"2015-05-01","""ISO""",6,1
510540,"","""ISO""",1,1
154694,"","""ISO""",9,1
309888,"2014-12-01","""ISO""",36,1
580153,"2013-11-01","""ISO""",41,1
761490,"2014-05-01","""ISO""",104,1
246618,"2015-01-01","""ISO""",2,1
317769,"","""ISO""",436,1
733005,"2013-11-01","""ISO""",41,1
363998,"2015-01-01","""ISO""",126,1
350374,"2014-06-01","""ISO""",41,1
472283,"2013-06-01","""ISO""",41,1
669705,"","""ISO""",124,1
457014,"","""ISO""",45,1
755517,"","""ISO""",48,1
337934,"2014-09-01","""ISO""",27,1
591273,"","""ISO""",4,1
231939,"","""ISO""",8,1
235767,"","""ISO""",29,1
321166,"","""ISO""",29,1
388232,"2014-05-01","""ISO""",97,1
413531,"","""ISO""",33,1
259286,"","""ISO""",1,1
708656,"2015-05-01","""ISO""",18,1
330791,"2013-11-01","""ISO""",41,1
709403,"2013-06-01","""ISO""",12,1
666064,"","""ISO""",7,1
447491,"","""ISO""",1,1
740788,"2014-03-01","""ISO""",121,1
393155,"2015-09-01","""ISO""",13,1
450432,"2014-09-01","""ISO""",58,1
417566,"","""ISO""",435,1
156784,"","""ISO""",29,1
249009,"2014-05-01","""ISO""",47,1
140263,"2013-11-01","""ISO""",41,1
763422,"","""ISO""",182,1
732194,"2013-11-01","""ISO""",41,1
385731,"","""ISO""",1,1
217560,"2015-08-01","""ISO""",6,1
481502,"","""ISO""",29,1
635126,"2015-09-01","""ISO""",17,1
425864,"2014-10-01","""ISO""",3,1
793556,"","""ISO""",1,1
798346,"2013-06-01","""ISO""",41,1
392818,"2015-08-01","""ISO""",13,1
497336,"2013-11-01","""ISO""",41,1
229857,"","""ISO""",1,1
532413,"","""ISO""",33,1
590447,"2015-05-01","""ISO""",18,1
469522,"","""ISO""",7,1
278339,"","""ISO""",9,1
762460,"2015-04-01","""ISO""",18,1
231659,"2014-12-01","""ISO""",88,1
302672,"","""ISO""",1,1
478035,"","""ISO""",1,1
337587,"","""ISO""",33,1
341252,"","""ISO""",29,1
413048,"","""ISO""",11,1
438808,"","""ISO""",454,1
588105,"2013-06-01","""ISO""",41,1
711331,"2013-06-01","""ISO""",41,1
333394,"2015-07-01","""ISO""",23,1
416701,"2014-03-01","""ISO""",121,1
683652,"2014-11-01","""ISO""",237,1
765805,"2014-09-01","""ISO""",61,1
394112,"2015-05-01","""ISO""",18,1
177906,"2015-05-01","""ISO""",18,1
623711,"2013-11-01","""ISO""",41,1
721577,"2015-01-01","""ISO""",190,1
435432,"","""ISO""",1,1
486844,"","""ISO""",6,1
385495,"","""ISO""",7,1
621429,"2013-06-01","""ISO""",41,1
210847,"2015-06-01","""ISO""",49,1
355088,"2014-08-01","""ISO""",121,1
795803,"2014-11-01","""ISO""",500,1
772133,"","""ISO""",45,1
517290,"2013-06-01","""ISO""",41,1
577716,"","""ISO""",410,1
403332,"2015-08-01","""ISO""",5,1
195475,"","""ISO""",413,1
441991,"2014-07-01","""ISO""",43,1
768505,"2015-02-01","""ISO""",17,1
308036,"2015-07-01","""ISO""",18,1
504148,"2015-08-01","""ISO""",16,1
267360,"2015-01-01","""ISO""",126,1
375232,"","""ISO""",252,1
404025,"","""ISO""",66,1
409055,"2015-05-01","""ISO""",18,1
592430,"2013-11-01","""ISO""",41,1
805719,"2014-03-01","""ISO""",121,1
743405,"","""ISO""",10,1
741497,"2015-05-01","""ISO""",18,1
458156,"2014-05-01","""ISO""",14,1
813705,"","""ISO""",1,1
528820,"2014-03-01","""ISO""",121,1
545691,"","""ISO""",29,1
569985,"","""ISO""",13,1
312264,"","""ISO""",415,1
316132,"2013-11-01","""ISO""",12,1
194092,"2015-08-01","""ISO""",7,1
418814,"","""ISO""",29,1
776555,"2014-06-01","""ISO""",41,1
393163,"2014-06-01","""ISO""",41,1
373057,"","""ISO""",96,1
671866,"","""ISO""",29,1
741257,"2014-10-01","""ISO""",59,1
618488,"2015-01-01","""ISO""",145,1
155033,"2015-08-01","""ISO""",39,1
814391,"2014-03-01","""ISO""",121,1
519382,"2014-03-01","""ISO""",121,1
651562,"2014-10-01","""ISO""",4,1
737406,"2015-05-01","""ISO""",18,1
676111,"","""ISO""",7,1
786590,"2014-05-01","""ISO""",15,1
644949,"2013-06-01","""ISO""",12,1
319220,"2015-01-01","""ISO""",268,1
331919,"2010-05-01","""ISO""",6,1
170701,"2015-05-01","""ISO""",18,1
218475,"","""ISO""",63,1
677518,"","""ISO""",29,1
225250,"","""ISO""",171,1
274163,"2014-06-01","""ISO""",41,1
373800,"","""ISO""",28,1
569994,"2014-06-01","""ISO""",41,1
770311,"2013-11-01","""ISO""",12,1
621213,"","""ISO""",275,1
468771,"","""ISO""",29,1
754242,"","""ISO""",166,1
723187,"","""ISO""",29,1
693986,"2014-08-01","""ISO""",7,1
739195,"","""ISO""",33,1
802249,"2013-06-01","""ISO""",41,1
350822,"","""ISO""",141,1
729402,"2014-06-01","""ISO""",158,1
648391,"2013-11-01","""ISO""",41,1
337751,"2013-11-01","""ISO""",12,1
607665,"","""ISO""",63,1
425752,"2014-05-01","""ISO""",104,1
227525,"","""ISO""",171,1
239800,"2014-06-01","""ISO""",41,1
512098,"","""ISO""",1,1
678271,"2015-01-01","""ISO""",49,1
696540,"2013-11-01","""ISO""",41,1
702099,"2015-05-01","""ISO""",18,1
260063,"2015-05-01","""ISO""",18,1
183987,"2015-05-01","""ISO""",18,1
359824,"2014-09-01","""ISO""",61,1
671379,"2014-03-01","""ISO""",121,1
659784,"2014-03-01","""ISO""",121,1
685111,"","""ISO""",45,1
767586,"2015-08-01","""ISO""",4,1
173909,"","""ISO""",414,1
465330,"2013-06-01","""ISO""",41,1
621814,"","""ISO""",1,1
375632,"2015-05-01","""ISO""",18,1
530764,"2014-03-01","""ISO""",121,1
507832,"2013-11-01","""ISO""",12,1
574497,"","""ISO""",29,1
337061,"2014-09-01","""ISO""",88,1
594461,"2014-03-01","""ISO""",121,1
761125,"2014-09-01","""ISO""",71,1
620353,"","""ISO""",9,1
155062,"2015-02-01","""ISO""",7,1
804745,"","""ISO""",45,1
256395,"","""ISO""",29,1
289203,"","""ISO""",63,1
311009,"2015-09-01","""ISO""",30,1
474061,"","""ISO""",1,1
526365,"2014-06-01","""ISO""",41,1
304525,"2014-03-01","""ISO""",121,1
453259,"","""ISO""",106,1
713607,"2013-06-01","""ISO""",12,1
390304,"2015-08-01","""ISO""",37,1
752430,"2014-08-01","""ISO""",121,1
754904,"2014-11-01","""ISO""",119,1
207961,"2014-04-01","""ISO""",18,1
577060,"2013-11-01","""ISO""",41,1
287406,"2015-03-01","""ISO""",41,1
357879,"2015-04-01","""ISO""",18,1
164220,"2014-05-01","""ISO""",25,1
559672,"2015-09-01","""ISO""",26,1
678345,"2014-05-01","""ISO""",650,1
528354,"","""ISO""",35,1
216515,"2015-08-01","""ISO""",5,1
253985,"2014-06-01","""ISO""",41,1
622515,"2013-11-01","""ISO""",12,1
226221,"2014-08-01","""ISO""",121,1
651611,"","""ISO""",127,1
443890,"2014-09-01","""ISO""",61,1
546622,"","""ISO""",288,1
641964,"","""ISO""",1,1
785880,"","""ISO""",29,1
354154,"","""ISO""",1,1
213478,"","""ISO""",48,1
286510,"2015-03-01","""ISO""",54,1
671622,"2014-09-01","""ISO""",62,1
154620,"2013-06-01","""ISO""",41,1
558847,"2013-11-01","""ISO""",7,1
693565,"","""ISO""",426,1
186861,"2014-03-01","""ISO""",121,1
194129,"2013-06-01","""ISO""",41,1
720662,"2013-06-01","""ISO""",41,1
553481,"2015-09-01","""ISO""",40,1
173256,"2013-11-01","""ISO""",41,1
393229,"2015-08-01","""ISO""",6,1
267199,"2015-05-01","""ISO""",121,1
278777,"2014-05-01","""ISO""",15,1
755508,"2015-04-01","""ISO""",18,1
164574,"2014-06-01","""ISO""",132,1
300905,"","""ISO""",35,1
318403,"2015-09-01","""ISO""",15,1
217604,"2014-06-01","""ISO""",41,1
338539,"","""ISO""",64,1
797138,"2015-06-01","""ISO""",2,1
393207,"2013-11-01","""ISO""",12,1
622355,"2014-09-01","""ISO""",50,1
331144,"2012-12-01","""ISO""",298,1
488588,"","""ISO""",78,1
666528,"2014-09-01","""ISO""",27,1
609489,"2015-05-01","""ISO""",18,1
151183,"","""ISO""",181,1
282291,"","""ISO""",29,1
639760,"2015-03-01","""ISO""",69,1
240228,"2015-09-01","""ISO""",13,1
408113,"2014-09-01","""ISO""",58,1
194097,"2015-09-01","""ISO""",4,1
328880,"2013-06-01","""ISO""",41,1
753697,"2014-08-01","""ISO""",121,1
472841,"2014-06-01","""ISO""",41,1
198745,"2014-06-01","""ISO""",41,1
201292,"","""ISO""",420,1
376123,"","""ISO""",1,1
391583,"2015-07-01","""ISO""",3,1
261134,"2015-05-01","""ISO""",18,1
221474,"2015-05-01","""ISO""",18,1
547673,"2014-10-01","""ISO""",252,1
795603,"2015-08-01","""ISO""",16,1
447176,"","""ISO""",168,1
182855,"","""ISO""",201,1
434636,"","""ISO""",434,1
332222,"2013-06-01","""ISO""",12,1
556005,"2014-03-01","""ISO""",121,1
165475,"2015-04-01","""ISO""",18,1
436723,"2015-02-01","""ISO""",17,1
601714,"2015-07-01","""ISO""",13,1
560396,"2013-11-01","""ISO""",41,1
569396,"2014-09-01","""ISO""",28,1
603728,"2015-04-01","""ISO""",18,1
239926,"2015-09-01","""ISO""",4,1
499292,"","""ISO""",1,1
526412,"2013-11-01","""ISO""",41,1
679207,"2013-06-01","""ISO""",41,1
165113,"","""ISO""",10,1
545816,"2015-08-01","""ISO""",6,1
246699,"","""ISO""",63,1
742188,"2015-07-01","""ISO""",5,1
174262,"2013-11-01","""ISO""",41,1
673688,"","""ISO""",172,1
335373,"2007-03-01","""ISO""",1016,1
399439,"2013-11-01","""ISO""",41,1
551016,"2015-08-01","""ISO""",16,1
380560,"","""ISO""",1,1
402223,"","""ISO""",85,1
346988,"2015-07-01","""ISO""",5,1
589711,"2014-06-01","""ISO""",62,1
601979,"2013-06-01","""ISO""",12,1
257266,"","""ISO""",175,1
748970,"","""ISO""",22,1
333466,"","""ISO""",5,1
734437,"2015-01-01","""ISO""",45,1
804523,"2014-09-01","""ISO""",88,1
286303,"2015-08-01","""ISO""",6,1
745840,"","""ISO""",35,1
216108,"2014-05-01","""ISO""",8,1
790366,"","""ISO""",145,1
392876,"","""ISO""",1,1
331268,"","""ISO""",7,1
692056,"","""ISO""",28,1
471709,"","""ISO""",192,1
713511,"","""ISO""",1,1
382239,"2015-05-01","""ISO""",18,1
770783,"","""ISO""",1,1
257116,"2015-05-01","""ISO""",18,1
446691,"2013-11-01","""ISO""",41,1
306498,"2015-05-01","""ISO""",18,1
705001,"","""ISO""",1,1
156518,"2014-09-01","""ISO""",39,1
582126,"","""ISO""",9,1
792049,"2015-09-01","""ISO""",19,1
758994,"","""ISO""",1,1
195604,"2013-06-01","""ISO""",41,1
210346,"2014-03-01","""ISO""",121,1
704845,"","""ISO""",1,1
413151,"2014-03-01","""ISO""",121,1
444403,"","""ISO""",69,1
501497,"","""ISO""",134,1
364807,"","""ISO""",170,1
439398,"2015-04-01","""ISO""",18,1
620873,"2014-09-01","""ISO""",39,1
461897,"2013-06-01","""ISO""",41,1
618727,"2013-11-01","""ISO""",41,1
728112,"","""ISO""",6,1
154366,"2014-12-01","""ISO""",287,1
599215,"","""ISO""",9,1
517814,"","""ISO""",202,1
345590,"2014-11-01","""ISO""",895,1
618101,"2014-06-01","""ISO""",41,1
694620,"2014-09-01","""ISO""",286,1
366631,"2015-08-01","""ISO""",16,1
633895,"2015-08-01","""ISO""",30,1
760172,"","""ISO""",9,1
573815,"2015-09-01","""ISO""",16,1
811599,"2014-08-01","""ISO""",121,1
544229,"2015-06-01","""ISO""",192,1
730758,"2015-05-01","""ISO""",18,1
813195,"","""ISO""",6,1
165624,"","""ISO""",33,1
587031,"","""ISO""",69,1
363783,"2015-08-01","""ISO""",18,1
529565,"","""ISO""",36,1
577917,"","""ISO""",35,1
763057,"","""ISO""",1,1
472361,"2015-01-01","""ISO""",43,1
358718,"2015-05-01","""ISO""",18,1
361062,"2014-09-01","""ISO""",28,1
526997,"","""ISO""",1,1
711598,"2014-10-01","""ISO""",4,1
811320,"2015-05-01","""ISO""",18,1
783427,"","""ISO""",1,1
332436,"","""ISO""",18,1
386765,"","""ISO""",14,1
315150,"2014-05-01","""ISO""",118,1
312856,"2015-05-01","""ISO""",18,1
652765,"","""ISO""",19,1
340264,"2014-05-01","""ISO""",25,1
713009,"2013-11-01","""ISO""",41,1
169598,"","""ISO""",421,1
779176,"2011-08-01","""ISO""",1,1
263251,"2015-06-01","""ISO""",24,1
749713,"2014-06-01","""ISO""",41,1
655922,"","""ISO""",209,1
486146,"","""ISO""",29,1
349589,"2015-09-01","""ISO""",31,1
267886,"2013-06-01","""ISO""",41,1
240984,"2013-06-01","""ISO""",41,1
257989,"","""ISO""",29,1
798125,"2013-11-01","""ISO""",12,1
666136,"","""ISO""",411,1
213179,"2014-09-01","""ISO""",63,1
379279,"2013-06-01","""ISO""",41,1
414886,"2015-08-01","""ISO""",6,1
244968,"","""ISO""",1,1
665259,"2015-08-01","""ISO""",41,1
482915,"2013-06-01","""ISO""",41,1
501624,"","""ISO""",364,1
633291,"2014-03-01","""ISO""",121,1
183575,"2015-08-01","""ISO""",36,1
361406,"","""ISO""",35,1
350713,"2013-11-01","""ISO""",41,1
552896,"2014-03-01","""ISO""",121,1
759948,"2014-06-01","""ISO""",41,1
454095,"","""ISO""",1,1
408629,"2013-11-01","""ISO""",12,1
443190,"","""ISO""",1,1
492143,"2014-06-01","""ISO""",286,1
667692,"","""ISO""",1,1
637848,"2013-06-01","""ISO""",41,1
761303,"2013-11-01","""ISO""",41,1
269480,"2013-11-01","""ISO""",41,1
144635,"2015-08-01","""ISO""",5,1
691448,"2014-08-01","""ISO""",121,1
224581,"2014-05-01","""ISO""",59,1
394128,"2014-12-01","""ISO""",43,1
642228,"2013-06-01","""ISO""",41,1
799692,"2015-08-01","""ISO""",17,1
356436,"","""ISO""",415,1
805802,"","""ISO""",414,1
692404,"2015-05-01","""ISO""",18,1
