"http://pds.jpl.nasa.gov/pds4/pds/v1/PDS4_PDS_1201.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/pds4/pds/v1/PDS4_PDS_1301.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/pds4/pds/v1/PDS4_PDS_1400.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/pds4/schema/released/pds/v1/PDS4_PDS_1000.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/pds4/schema/released/pds/v1/PDS4_PDS_1101.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/dph_examples_1100/dph_example_archive_VG2PLS/xml_schema/PDS4_PDS_1100.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/dph_examples_1100/dph_example_products/xml_schema/PDS4_PDS_1100.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/dph_examples_1101/dph_example_archive_VG2PLS/xml_schema/PDS4_PDS_1101.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/dph_examples_1101/dph_example_products/xml_schema/PDS4_PDS_1101.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/dph_examples_1101/dph_example_products/xml_schema/dph_example_dict_1101.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/dph_examples_1200/dph_example_archive_VG2PLS/xml_schema/PDS4_PDS_1200.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/dph_examples_1200/dph_example_products/xml_schema/PDS4_PDS_1200.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/test_0100/PDS4_PDS_1000.xsd", 302, 2015-11-15
"http://pds.jpl.nasa.gov/repository/pds4/examples/test_0100/dph_example_dict_0100.xsd", 302, 2015-11-15
"http://pds.nasa.gov/pds4/disp/v1", 302, 2015-11-15
"http://pds.nasa.gov/pds4/disp/v1/PDS4_DISP_1301.xsd", 302, 2015-11-15
"http://pds.nasa.gov/pds4/dph/v01", 302, 2015-11-15
"http://pds.nasa.gov/pds4/mission/mvn/v1", 302, 2015-11-15
