"id","age","protocol","num_lineage_tokens","num_lineage_elements"
255985,"2010-01-01","""FGDC""",93,11
812218,"2010-01-01","""FGDC""",93,11
384530,"2013-01-01","""FGDC""",577,11
812674,"2008-01-01","""FGDC""",554,11
358888,"2000-01-01","""FGDC""",289,11
403179,"2013-01-01","""FGDC""",596,11
672458,"2013-01-01","""FGDC""",316,11
206896,"2006-01-01","""FGDC""",257,11
727817,"2006-01-01","""FGDC""",642,11
401153,"2015-01-01","""FGDC""",324,11
527009,"2010-01-01","""FGDC""",22,11
646747,"2000-01-01","""FGDC""",295,11
514237,"2010-01-01","""FGDC""",93,11
154897,"2014-01-01","""FGDC""",310,11
391025,"2005-01-01","""FGDC""",619,11
557859,"2008-01-01","""FGDC""",650,11
385424,"2005-01-01","""FGDC""",623,11
149818,"2005-01-01","""FGDC""",623,11
304550,"2002-01-01","""FGDC""",943,11
196230,"2010-01-01","""FGDC""",22,11
698590,"2014-01-01","""FGDC""",1759,11
473065,"2014-01-01","""FGDC""",493,10
524510,"2012-01-01","""FGDC""",839,10
658999,"2009-01-01","""FGDC""",251,10
503862,"2004-01-01","""FGDC""",762,10
669034,"2011-01-01","""FGDC""",9419,10
441522,"2015-01-01","""FGDC""",301,10
476351,"2010-01-01","""FGDC""",530,10
745671,"2010-01-01","""FGDC""",1155,10
646877,"2014-01-01","""FGDC""",2964,10
403325,"2014-01-01","""FGDC""",493,10
721286,"2015-01-01","""FGDC""",20,10
801415,"2015-01-01","""FGDC""",264,10
781585,"2009-01-01","""FGDC""",230,10
273178,"2014-01-01","""FGDC""",493,10
141832,"2010-01-01","""FGDC""",272,10
288278,"2005-01-01","""FGDC""",309,10
613014,"2007-01-01","""FGDC""",56,10
155352,"2006-01-01","""FGDC""",683,10
579442,"2007-01-01","""FGDC""",131,10
557701,"2014-01-01","""FGDC""",493,10
767556,"2005-01-01","""FGDC""",309,10
322671,"2010-01-01","""FGDC""",1155,10
625810,"2007-01-01","""FGDC""",56,10
244987,"2015-01-01","""FGDC""",890,10
562003,"2015-01-01","""FGDC""",986,10
314190,"2003-01-01","""FGDC""",925,10
223515,"2015-01-01","""FGDC""",986,10
585938,"2007-01-01","""FGDC""",56,10
451901,"2014-01-01","""FGDC""",493,10
463937,"2004-01-01","""FGDC""",842,10
428094,"2015-01-01","""FGDC""",251,10
271410,"2008-01-01","""FGDC""",629,10
547629,"2006-01-01","""FGDC""",715,10
302753,"2010-01-01","""FGDC""",91,10
570030,"2011-01-01","""FGDC""",658,10
669838,"2014-01-01","""FGDC""",418,10
236956,"2015-01-01","""FGDC""",122,10
274044,"2014-01-01","""FGDC""",418,10
628007,"2009-01-01","""FGDC""",604,10
311970,"2004-01-01","""FGDC""",738,10
165318,"2013-01-01","""FGDC""",607,10
654569,"2007-01-01","""FGDC""",56,10
451982,"2007-01-01","""FGDC""",103,10
461438,"2012-01-01","""FGDC""",1148,10
743746,"2015-01-01","""FGDC""",301,10
275220,"2009-01-01","""FGDC""",3721,10
617264,"2010-01-01","""FGDC""",91,10
283851,"2015-01-01","""FGDC""",282,10
721783,"2004-01-01","""FGDC""",738,10
416007,"2006-01-01","""FGDC""",20,10
143887,"2010-01-01","""FGDC""",91,10
707915,"2011-01-01","""FGDC""",20,10
675093,"2007-01-01","""FGDC""",56,10
722772,"2010-01-01","""FGDC""",512,10
571400,"2005-01-01","""FGDC""",579,10
177017,"2009-01-01","""FGDC""",272,10
484228,"1998-01-01","""FGDC""",99,10
673256,"2014-01-01","""FGDC""",493,10
212260,"2009-01-01","""FGDC""",230,10
192617,"2005-01-01","""FGDC""",696,10
227537,"2015-01-01","""FGDC""",318,10
213683,"2014-01-01","""FGDC""",493,10
176277,"2006-01-01","""FGDC""",706,10
642610,"2005-01-01","""FGDC""",712,10
152651,"2014-01-01","""FGDC""",2964,10
378005,"2011-01-01","""FGDC""",20,10
490044,"2010-01-01","""FGDC""",91,10
510139,"2015-01-01","""FGDC""",257,10
471916,"2010-01-01","""FGDC""",91,10
555271,"2005-01-01","""FGDC""",626,10
312159,"2010-01-01","""FGDC""",91,10
258682,"2011-01-01","""FGDC""",1053,10
699330,"2014-01-01","""FGDC""",493,10
286074,"2007-01-01","""FGDC""",56,10
378361,"2010-01-01","""FGDC""",398,10
306360,"2009-01-01","""FGDC""",1336,10
480590,"1998-01-01","""FGDC""",102,10
336282,"2005-01-01","""FGDC""",698,10
471616,"2015-01-01","""FGDC""",986,10
235614,"2009-01-01","""FGDC""",1336,10
428163,"2009-01-01","""FGDC""",230,10
145196,"2009-01-01","""FGDC""",272,10
693530,"2014-01-01","""FGDC""",493,10
141224,"2007-01-01","""FGDC""",462,10
568480,"2012-01-01","""FGDC""",1233,10
726926,"2005-01-01","""FGDC""",670,10
372888,"2005-01-01","""FGDC""",321,10
434192,"2002-01-01","""FGDC""",178,10
522907,"2013-01-01","""FGDC""",607,10
724977,"2010-01-01","""FGDC""",91,10
178288,"2007-01-01","""FGDC""",1950,10
722764,"2015-01-01","""FGDC""",251,10
274565,"2009-01-01","""FGDC""",1336,10
670206,"2007-01-01","""FGDC""",56,10
527921,"2007-01-01","""FGDC""",56,10
792421,"2007-01-01","""FGDC""",56,10
466689,"2006-01-01","""FGDC""",677,10
542112,"2007-01-01","""FGDC""",56,10
355728,"2011-01-01","""FGDC""",91,10
281052,"2007-01-01","""FGDC""",56,10
372079,"2015-01-01","""FGDC""",223,10
701129,"2015-01-01","""FGDC""",20,10
149690,"2015-01-01","""FGDC""",20,10
717005,"2007-01-01","""FGDC""",56,10
251495,"2006-01-01","""FGDC""",418,10
767981,"2011-01-01","""FGDC""",658,10
478207,"2009-01-01","""FGDC""",555,10
199363,"2015-01-01","""FGDC""",257,10
454390,"2005-01-01","""FGDC""",481,9
333765,"2005-01-01","""FGDC""",564,9
443727,"2010-01-01","""FGDC""",443,9
805947,"2013-01-01","""FGDC""",186,9
281322,"2000-01-01","""FGDC""",339,9
324440,"2010-01-01","""FGDC""",18,9
608390,"2011-01-01","""FGDC""",863,9
595500,"2015-01-01","""FGDC""",18,9
325020,"2015-01-01","""FGDC""",276,9
404123,"2009-01-01","""FGDC""",330,9
675252,"2010-01-01","""FGDC""",89,9
286711,"2014-01-01","""FGDC""",2015,9
626346,"2011-01-01","""FGDC""",89,9
787147,"2006-01-01","""FGDC""",278,9
281982,"2007-01-01","""FGDC""",76,9
343072,"2005-01-01","""FGDC""",605,9
312928,"2015-01-01","""FGDC""",18,9
436618,"2015-01-01","""FGDC""",18,9
426152,"2011-01-01","""FGDC""",434,9
470685,"2014-01-01","""FGDC""",210,9
538423,"2006-01-01","""FGDC""",54,9
364159,"2009-01-01","""FGDC""",1477,9
617392,"2006-01-01","""FGDC""",1219,9
278062,"2006-01-01","""FGDC""",490,9
801814,"2010-01-01","""FGDC""",89,9
342152,"2006-01-01","""FGDC""",54,9
654518,"2000-01-01","""FGDC""",339,9
462948,"2015-01-01","""FGDC""",299,9
509283,"2003-01-01","""FGDC""",487,9
494757,"2005-01-01","""FGDC""",578,9
306861,"2013-01-01","""FGDC""",283,9
593006,"2000-01-01","""FGDC""",361,9
579725,"2004-01-01","""FGDC""",155,9
374762,"2015-01-01","""FGDC""",220,9
222224,"2010-01-01","""FGDC""",89,9
808788,"2006-01-01","""FGDC""",54,9
150192,"2005-01-01","""FGDC""",564,9
611981,"2011-01-01","""FGDC""",616,9
736106,"2009-01-01","""FGDC""",714,9
389682,"2003-01-01","""FGDC""",487,9
500347,"2015-01-01","""FGDC""",823,9
781724,"2013-01-01","""FGDC""",283,9
371285,"2015-01-01","""FGDC""",823,9
289584,"2006-01-01","""FGDC""",54,9
619073,"2013-01-01","""FGDC""",1559,9
212833,"2006-01-01","""FGDC""",862,9
586067,"2007-01-01","""FGDC""",695,9
775707,"2004-01-01","""FGDC""",155,9
759597,"2015-01-01","""FGDC""",18,9
704856,"2015-01-01","""FGDC""",18,9
510688,"2015-01-01","""FGDC""",249,9
545778,"2015-01-01","""FGDC""",18,9
350064,"2015-01-01","""FGDC""",139,9
652581,"2007-01-01","""FGDC""",129,9
643757,"2015-01-01","""FGDC""",18,9
688361,"2014-01-01","""FGDC""",1301,9
808275,"2007-01-01","""FGDC""",221,9
743309,"2004-01-01","""FGDC""",89,9
787295,"2010-01-01","""FGDC""",89,9
206183,"2015-01-01","""FGDC""",18,9
453507,"2012-01-01","""FGDC""",18,9
305621,"2010-01-01","""FGDC""",18,9
153842,"2006-01-01","""FGDC""",54,9
426964,"2010-01-01","""FGDC""",89,9
175698,"2004-01-01","""FGDC""",716,9
760831,"2013-01-01","""FGDC""",112,9
433940,"2015-01-01","""FGDC""",159,9
709358,"2010-01-01","""FGDC""",89,9
417139,"2006-01-01","""FGDC""",54,9
792108,"2012-01-01","""FGDC""",334,9
718150,"2015-01-01","""FGDC""",223,9
591214,"2004-01-01","""FGDC""",155,9
245822,"2005-01-01","""FGDC""",686,9
776252,"2004-01-01","""FGDC""",716,9
425537,"2015-01-01","""FGDC""",222,9
753351,"2002-01-01","""FGDC""",475,9
594877,"2015-01-01","""FGDC""",164,9
192428,"2010-01-01","""FGDC""",89,9
565286,"2015-01-01","""FGDC""",18,9
321850,"2015-01-01","""FGDC""",2051,9
234260,"2005-01-01","""FGDC""",14,9
480657,"2010-01-01","""FGDC""",414,9
151256,"2014-01-01","""FGDC""",607,9
397724,"2006-01-01","""FGDC""",54,9
486457,"2015-01-01","""FGDC""",823,9
581303,"2006-01-01","""FGDC""",54,9
407311,"2010-01-01","""FGDC""",89,9
309332,"2015-01-01","""FGDC""",2054,9
271300,"2012-01-01","""FGDC""",420,9
369214,"2008-01-01","""FGDC""",98,9
279918,"2015-01-01","""FGDC""",18,9
794149,"2012-01-01","""FGDC""",484,9
495839,"2006-01-01","""FGDC""",862,9
267896,"2006-01-01","""FGDC""",54,9
647431,"2015-01-01","""FGDC""",202,9
146395,"2003-01-01","""FGDC""",923,9
624222,"2010-01-01","""FGDC""",89,9
664385,"2015-01-01","""FGDC""",2270,9
411102,"2010-01-01","""FGDC""",89,9
681684,"2004-01-01","""FGDC""",716,9
518612,"2015-01-01","""FGDC""",18,9
728510,"2014-01-01","""FGDC""",2015,9
695983,"2012-01-01","""FGDC""",800,9
801237,"2015-01-01","""FGDC""",18,9
734512,"2010-01-01","""FGDC""",89,9
351101,"2004-01-01","""FGDC""",1605,9
179025,"2006-01-01","""FGDC""",2828,9
287022,"2005-01-01","""FGDC""",578,9
597537,"2010-01-01","""FGDC""",89,9
293124,"2010-01-01","""FGDC""",89,9
753736,"2011-01-01","""FGDC""",434,9
582082,"2010-01-01","""FGDC""",660,9
438258,"2010-01-01","""FGDC""",89,9
709097,"2006-01-01","""FGDC""",54,9
549254,"2010-01-01","""FGDC""",381,9
539846,"2011-01-01","""FGDC""",616,9
796570,"2015-01-01","""FGDC""",18,9
179374,"2015-01-01","""FGDC""",276,9
277921,"2015-01-01","""FGDC""",34,9
240533,"2015-01-01","""FGDC""",819,9
592782,"2015-01-01","""FGDC""",18,9
765073,"2003-01-01","""FGDC""",761,9
219203,"2011-01-01","""FGDC""",1225,9
522403,"2010-01-01","""FGDC""",89,9
245618,"2012-01-01","""FGDC""",1518,9
165321,"2010-01-01","""FGDC""",87,8
202772,"2008-01-01","""FGDC""",1343,8
735362,"2015-01-01","""FGDC""",183,8
703504,"2010-01-01","""FGDC""",16,8
200410,"2012-01-01","""FGDC""",89,8
185013,"2009-01-01","""FGDC""",83,8
423752,"2005-01-01","""FGDC""",280,8
417324,"2007-01-01","""FGDC""",135,8
489586,"2014-01-01","""FGDC""",1156,8
256522,"2014-01-01","""FGDC""",638,8
548691,"2014-01-01","""FGDC""",85,8
780987,"2011-01-01","""FGDC""",16,8
631614,"2006-01-01","""FGDC""",400,8
414827,"2015-01-01","""FGDC""",45,8
384695,"2011-01-01","""FGDC""",87,8
593502,"2009-01-01","""FGDC""",477,8
571637,"2014-01-01","""FGDC""",104,8
594328,"2013-01-01","""FGDC""",160,8
781899,"2001-01-01","""FGDC""",199,8
148602,"2011-01-01","""FGDC""",120,8
446582,"2013-01-01","""FGDC""",140,8
398995,"2009-01-01","""FGDC""",477,8
537474,"2014-01-01","""FGDC""",201,8
513885,"2013-01-01","""FGDC""",335,8
257119,"2011-01-01","""FGDC""",1209,8
315322,"2010-01-01","""FGDC""",205,8
374913,"2015-01-01","""FGDC""",546,8
557376,"2015-01-01","""FGDC""",72,8
343667,"2004-01-01","""FGDC""",270,8
444887,"2004-01-01","""FGDC""",87,8
368030,"2009-01-01","""FGDC""",1909,8
504676,"2013-01-01","""FGDC""",389,8
639411,"2012-01-01","""FGDC""",16,8
224403,"2010-01-01","""FGDC""",308,8
448503,"2013-01-01","""FGDC""",325,8
803430,"2011-01-01","""FGDC""",16,8
581319,"2007-01-01","""FGDC""",714,8
542673,"2013-01-01","""FGDC""",325,8
340306,"2006-01-01","""FGDC""",258,8
201600,"2014-01-01","""FGDC""",548,8
232906,"2015-01-01","""FGDC""",167,8
275542,"2009-01-01","""FGDC""",976,8
357240,"2011-01-01","""FGDC""",87,8
750556,"2002-01-01","""FGDC""",563,8
814519,"2014-01-01","""FGDC""",548,8
273557,"2011-01-01","""FGDC""",456,8
206480,"2012-01-01","""FGDC""",16,8
790966,"2005-01-01","""FGDC""",976,8
408690,"2014-01-01","""FGDC""",877,8
414748,"2015-01-01","""FGDC""",156,8
496729,"2009-01-01","""FGDC""",83,8
